,M
2364,-15465
2365,-15454
2366,-15442
2367,-15430
2368,-15418
2369,-15406
2370,-15394
2371,-15382
2372,-15370
2373,-15358
2374,-15345
2375,-15333
2376,-15320
2377,-15307
2378,-15295
2379,-15282
2380,-15270
2381,-15257
2382,-15244
2383,-15231
2384,-15218
2385,-15205
2386,-15191
2387,-15178
2388,-15165
2389,-15151
2390,-15138
2391,-15125
2392,-15111
2393,-15097
2394,-15083
2395,-15070
2396,-15056
2397,-15042
2398,-15028
2399,-15014
2400,-14999
2401,-14985
2402,-14971
2403,-14956
2404,-14942
2405,-14928
2406,-14913
2407,-14898
2408,-14884
2409,-14869
2410,-14854
2411,-14839
2412,-14824
2413,-14809
2414,-14794
2415,-14779
2416,-14764
2417,-14748
2418,-14733
2419,-14717
2420,-14702
2421,-14686
2422,-14671
2423,-14655
2424,-14639
2425,-14623
2426,-14607
2427,-14591
2428,-14575
2429,-14559
2430,-14543
2431,-14527
2432,-14511
2433,-14494
2434,-14478
2435,-14461
2436,-14445
2437,-14428
2438,-14411
2439,-14394
2440,-14378
2441,-14361
2442,-14344
2443,-14327
2444,-14310
2445,-14292
2446,-14275
2447,-14258
2448,-14241
2449,-14223
2450,-14206
2451,-14188
2452,-14171
2453,-14153
2454,-14135
2455,-14117
2456,-14100
2457,-14082
2458,-14064
2459,-14045
2460,-14027
2461,-14009
2462,-13991
2463,-13972
2464,-13954
2465,-13935
2466,-13917
2467,-13899
2468,-13880
2469,-13861
2470,-13842
2471,-13823
2472,-13805
2473,-13786
2474,-13767
2475,-13748
2476,-13728
2477,-13709
2478,-13690
2479,-13671
2480,-13651
2481,-13631
2482,-13612
2483,-13592
2484,-13573
2485,-13553
2486,-13533
2487,-13513
2488,-13493
2489,-13473
2490,-13454
2491,-13433
2492,-13413
2493,-13393
2494,-13373
2495,-13353
2496,-13332
2497,-13312
2498,-13291
2499,-13270
2500,-13250
2501,-13229
2502,-13209
2503,-13188
2504,-13167
2505,-13146
2506,-13125
2507,-13104
2508,-13083
2509,-13062
2510,-13040
2511,-13019
2512,-12998
2513,-12976
2514,-12955
2515,-12933
2516,-12912
2517,-12890
2518,-12868
2519,-12847
2520,-12825
2521,-12803
2522,-12781
2523,-12759
2524,-12737
2525,-12715
2526,-12693
2527,-12670
2528,-12648
2529,-12625
2530,-12603
2531,-12581
2532,-12558
2533,-12535
2534,-12513
2535,-12490
2536,-12468
2537,-12445
2538,-12422
2539,-12399
2540,-12376
2541,-12353
2542,-12330
2543,-12307
2544,-12284
2545,-12260
2546,-12237
2547,-12214
2548,-12190
2549,-12166
2550,-12143
2551,-12120
2552,-12096
2553,-12072
2554,-12048
2555,-12025
2556,-12000
2557,-11977
2558,-11953
2559,-11929
2560,-11904
2561,-11881
2562,-11856
2563,-11832
2564,-11808
2565,-11783
2566,-11759
2567,-11735
2568,-11710
2569,-11685
2570,-11661
2571,-11636
2572,-11611
2573,-11587
2574,-11562
2575,-11537
2576,-11512
2577,-11487
2578,-11462
2579,-11437
2580,-11412
2581,-11386
2582,-11361
2583,-11336
2584,-11310
2585,-11285
2586,-11260
2587,-11234
2588,-11209
2589,-11183
2590,-11157
2591,-11131
2592,-11106
2593,-11080
2594,-11054
2595,-11028
2596,-11002
2597,-10976
2598,-10950
2599,-10924
2600,-10897
2601,-10871
2602,-10845
2603,-10819
2604,-10792
2605,-10766
2606,-10739
2607,-10713
2608,-10687
2609,-10660
2610,-10633
2611,-10607
2612,-10579
2613,-10553
2614,-10526
2615,-10499
2616,-10472
2617,-10445
2618,-10418
2619,-10391
2620,-10364
2621,-10337
2622,-10309
2623,-10282
2624,-10255
2625,-10227
2626,-10200
2627,-10172
2628,-10145
2629,-10117
2630,-10090
2631,-10062
2632,-10034
2633,-10006
2634,-9979
2635,-9951
2636,-9923
2637,-9895
2638,-9867
2639,-9839
2640,-9811
2641,-9783
2642,-9755
2643,-9727
2644,-9698
2645,-9670
2646,-9641
2647,-9613
2648,-9585
2649,-9556
2650,-9528
2651,-9499
2652,-9471
2653,-9442
2654,-9413
2655,-9385
2656,-9356
2657,-9327
2658,-9298
2659,-9269
2660,-9240
2661,-9211
2662,-9182
2663,-9153
2664,-9124
2665,-9095
2666,-9066
2667,-9037
2668,-9007
2669,-8978
2670,-8948
2671,-8919
2672,-8890
2673,-8860
2674,-8831
2675,-8801
2676,-8771
2677,-8742
2678,-8712
2679,-8683
2680,-8653
2681,-8623
2682,-8593
2683,-8563
2684,-8533
2685,-8503
2686,-8473
2687,-8443
2688,-8413
2689,-8383
2690,-8353
2691,-8323
2692,-8292
2693,-8262
2694,-8232
2695,-8202
2696,-8171
2697,-8141
2698,-8111
2699,-8080
2700,-8049
2701,-8019
2702,-7988
2703,-7958
2704,-7927
2705,-7896
2706,-7865
2707,-7835
2708,-7804
2709,-7773
2710,-7742
2711,-7711
2712,-7680
2713,-7649
2714,-7618
2715,-7587
2716,-7556
2717,-7525
2718,-7494
2719,-7462
2720,-7431
2721,-7400
2722,-7369
2723,-7338
2724,-7306
2725,-7275
2726,-7243
2727,-7212
2728,-7180
2729,-7149
2730,-7117
2731,-7086
2732,-7054
2733,-7022
2734,-6990
2735,-6959
2736,-6927
2737,-6895
2738,-6863
2739,-6832
2740,-6800
2741,-6768
2742,-6736
2743,-6704
2744,-6672
2745,-6640
2746,-6608
2747,-6575
2748,-6543
2749,-6511
2750,-6479
2751,-6447
2752,-6414
2753,-6382
2754,-6350
2755,-6318
2756,-6285
2757,-6253
2758,-6220
2759,-6188
2760,-6156
2761,-6123
2762,-6090
2763,-6058
2764,-6025
2765,-5993
2766,-5960
2767,-5928
2768,-5895
2769,-5862
2770,-5829
2771,-5796
2772,-5764
2773,-5731
2774,-5698
2775,-5665
2776,-5632
2777,-5599
2778,-5566
2779,-5533
2780,-5500
2781,-5467
2782,-5434
2783,-5401
2784,-5368
2785,-5335
2786,-5302
2787,-5269
2788,-5235
2789,-5202
2790,-5169
2791,-5136
2792,-5102
2793,-5069
2794,-5035
2795,-5002
2796,-4969
2797,-4935
2798,-4902
2799,-4869
2800,-4835
2801,-4802
2802,-4768
2803,-4734
2804,-4701
2805,-4667
2806,-4633
2807,-4600
2808,-4566
2809,-4532
2810,-4499
2811,-4465
2812,-4431
2813,-4398
2814,-4364
2815,-4330
2816,-4296
2817,-4262
2818,-4228
2819,-4194
2820,-4161
2821,-4127
2822,-4093
2823,-4059
2824,-4025
2825,-3991
2826,-3957
2827,-3923
2828,-3889
2829,-3855
2830,-3821
2831,-3787
2832,-3753
2833,-3718
2834,-3684
2835,-3650
2836,-3616
2837,-3582
2838,-3547
2839,-3513
2840,-3479
2841,-3445
2842,-3410
2843,-3376
2844,-3342
2845,-3308
2846,-3273
2847,-3239
2848,-3204
2849,-3170
2850,-3135
2851,-3101
2852,-3067
2853,-3032
2854,-2998
2855,-2963
2856,-2929
2857,-2894
2858,-2860
2859,-2825
2860,-2791
2861,-2756
2862,-2722
2863,-2687
2864,-2652
2865,-2618
2866,-2583
2867,-2549
2868,-2514
2869,-2479
2870,-2445
2871,-2410
2872,-2375
2873,-2341
2874,-2306
2875,-2271
2876,-2236
2877,-2202
2878,-2167
2879,-2132
2880,-2098
2881,-2063
2882,-2028
2883,-1993
2884,-1958
2885,-1924
2886,-1889
2887,-1854
2888,-1819
2889,-1784
2890,-1749
2891,-1714
2892,-1680
2893,-1645
2894,-1610
2895,-1575
2896,-1540
2897,-1505
2898,-1470
2899,-1435
2900,-1400
2901,-1365
2902,-1331
2903,-1296
2904,-1261
2905,-1226
2906,-1191
2907,-1156
2908,-1121
2909,-1086
2910,-1051
2911,-1016
2912,-981
2913,-946
2914,-911
2915,-876
2916,-841
2917,-806
2918,-771
2919,-736
2920,-701
2921,-666
2922,-631
2923,-596
2924,-561
2925,-526
2926,-491
2927,-455
2928,-421
2929,-385
2930,-350
2931,-315
2932,-280
2933,-245
2934,-210
2935,-175
2936,-140
2937,-105
2938,-70
2939,-35
2940,0
2941,35
2942,70
2943,105
2944,140
2945,175
2946,211
2947,246
2948,280
2949,316
2950,351
2951,386
2952,421
2953,456
2954,491
2955,526
2956,561
2957,596
2958,631
2959,666
2960,701
2961,736
2962,771
2963,806
2964,841
2965,876
2966,911
2967,946
2968,981
2969,1016
2970,1051
2971,1086
2972,1121
2973,1156
2974,1191
2975,1226
2976,1261
2977,1296
2978,1331
2979,1366
2980,1401
2981,1435
2982,1470
2983,1505
2984,1540
2985,1575
2986,1610
2987,1645
2988,1680
2989,1715
2990,1750
2991,1785
2992,1819
2993,1854
2994,1889
2995,1924
2996,1958
2997,1994
2998,2028
2999,2063
3000,2098
3001,2132
3002,2167
3003,2202
3004,2237
3005,2271
3006,2306
3007,2341
3008,2376
3009,2410
3010,2445
3011,2480
3012,2514
3013,2549
3014,2583
3015,2618
3016,2653
3017,2687
3018,2722
3019,2757
3020,2791
3021,2825
3022,2860
3023,2895
3024,2929
3025,2963
3026,2998
3027,3032
3028,3067
3029,3101
3030,3136
3031,3170
3032,3204
3033,3239
3034,3273
3035,3308
3036,3342
3037,3376
3038,3410
3039,3445
3040,3479
3041,3513
3042,3548
3043,3582
3044,3616
3045,3650
3046,3685
3047,3719
3048,3753
3049,3787
3050,3821
3051,3855
3052,3889
3053,3923
3054,3957
3055,3991
3056,4025
3057,4059
3058,4093
3059,4127
3060,4161
3061,4195
3062,4229
3063,4263
3064,4297
3065,4330
3066,4364
3067,4398
3068,4431
3069,4465
3070,4499
3071,4533
3072,4566
3073,4600
3074,4634
3075,4667
3076,4701
3077,4734
3078,4768
3079,4802
3080,4835
3081,4869
3082,4902
3083,4936
3084,4969
3085,5002
3086,5036
3087,5069
3088,5103
3089,5136
3090,5169
3091,5202
3092,5235
3093,5269
3094,5302
3095,5335
3096,5368
3097,5401
3098,5434
3099,5468
3100,5500
3101,5534
3102,5566
3103,5600
3104,5633
3105,5665
3106,5698
3107,5731
3108,5764
3109,5797
3110,5829
3111,5862
3112,5895
3113,5928
3114,5960
3115,5993
3116,6026
3117,6058
3118,6091
3119,6123
3120,6156
3121,6188
3122,6221
3123,6253
3124,6286
3125,6318
3126,6350
3127,6382
3128,6415
3129,6447
3130,6479
3131,6511
3132,6544
3133,6576
3134,6608
3135,6640
3136,6672
3137,6704
3138,6736
3139,6768
3140,6800
3141,6832
3142,6864
3143,6895
3144,6927
3145,6959
3146,6991
3147,7022
3148,7054
3149,7086
3150,7117
3151,7149
3152,7180
3153,7212
3154,7244
3155,7275
3156,7306
3157,7338
3158,7369
3159,7400
3160,7432
3161,7463
3162,7494
3163,7525
3164,7556
3165,7587
3166,7618
3167,7650
3168,7681
3169,7711
3170,7742
3171,7773
3172,7804
3173,7835
3174,7866
3175,7896
3176,7927
3177,7958
3178,7989
3179,8019
3180,8049
3181,8080
3182,8111
3183,8141
3184,8171
3185,8202
3186,8232
3187,8262
3188,8293
3189,8323
3190,8353
3191,8383
3192,8414
3193,8444
3194,8474
3195,8503
3196,8533
3197,8563
3198,8593
3199,8623
3200,8653
3201,8683
3202,8712
3203,8742
3204,8772
3205,8801
3206,8831
3207,8860
3208,8890
3209,8919
3210,8949
3211,8978
3212,9008
3213,9037
3214,9066
3215,9095
3216,9124
3217,9153
3218,9182
3219,9212
3220,9241
3221,9270
3222,9298
3223,9327
3224,9356
3225,9385
3226,9413
3227,9442
3228,9471
3229,9500
3230,9528
3231,9556
3232,9585
3233,9614
3234,9642
3235,9670
3236,9698
3237,9727
3238,9755
3239,9783
3240,9811
3241,9839
3242,9867
3243,9895
3244,9923
3245,9951
3246,9979
3247,10007
3248,10034
3249,10062
3250,10090
3251,10117
3252,10145
3253,10173
3254,10200
3255,10228
3256,10255
3257,10282
3258,10310
3259,10337
3260,10364
3261,10391
3262,10418
3263,10445
3264,10472
3265,10499
3266,10526
3267,10553
3268,10580
3269,10607
3270,10633
3271,10660
3272,10687
3273,10713
3274,10740
3275,10766
3276,10793
3277,10819
3278,10845
3279,10872
3280,10898
3281,10924
3282,10950
3283,10976
3284,11002
3285,11028
3286,11054
3287,11080
3288,11106
3289,11132
3290,11157
3291,11183
3292,11209
3293,11234
3294,11260
3295,11285
3296,11310
3297,11336
3298,11361
3299,11386
3300,11412
3301,11437
3302,11462
3303,11487
3304,11512
3305,11537
3306,11562
3307,11587
3308,11612
3309,11636
3310,11661
3311,11685
3312,11710
3313,11735
3314,11759
3315,11784
3316,11808
3317,11832
3318,11857
3319,11881
3320,11905
3321,11929
3322,11953
3323,11977
3324,12001
3325,12025
3326,12048
3327,12072
3328,12096
3329,12120
3330,12143
3331,12167
3332,12190
3333,12214
3334,12237
3335,12260
3336,12284
3337,12307
3338,12330
3339,12353
3340,12376
3341,12399
3342,12422
3343,12445
3344,12468
3345,12491
3346,12513
3347,12536
3348,12559
3349,12581
3350,12603
3351,12626
3352,12648
3353,12671
3354,12693
3355,12715
3356,12737
3357,12759
3358,12781
3359,12803
3360,12825
3361,12847
3362,12869
3363,12890
3364,12912
3365,12933
3366,12955
3367,12976
3368,12998
3369,13019
3370,13040
3371,13062
3372,13083
3373,13104
3374,13125
3375,13146
3376,13167
3377,13188
3378,13209
3379,13229
3380,13250
3381,13271
3382,13292
3383,13312
3384,13332
3385,13353
3386,13373
3387,13393
3388,13414
3389,13434
3390,13454
3391,13474
3392,13494
3393,13514
3394,13534
3395,13553
3396,13573
3397,13593
3398,13612
3399,13632
3400,13651
3401,13671
3402,13690
3403,13709
3404,13729
3405,13748
3406,13767
3407,13786
3408,13805
3409,13824
3410,13842
3411,13861
3412,13880
3413,13899
3414,13917
3415,13936
3416,13954
3417,13973
3418,13991
3419,14009
3420,14027
3421,14046
3422,14064
3423,14082
3424,14100
3425,14117
3426,14135
3427,14153
3428,14171
3429,14189
3430,14206
3431,14223
3432,14241
3433,14258
3434,14275
3435,14293
3436,14310
3437,14327
3438,14344
3439,14361
3440,14378
3441,14395
3442,14411
3443,14428
3444,14445
3445,14461
3446,14478
3447,14494
3448,14511
3449,14527
3450,14543
3451,14560
3452,14576
3453,14592
3454,14608
3455,14624
3456,14640
3457,14655
3458,14671
3459,14687
3460,14702
3461,14718
3462,14733
3463,14749
3464,14764
3465,14779
3466,14794
3467,14810
3468,14825
3469,14839
3470,14855
3471,14869
3472,14884
3473,14899
3474,14913
3475,14928
3476,14943
3477,14957
3478,14971
3479,14985
3480,15000
3481,15014
3482,15028
3483,15042
3484,15056
3485,15070
3486,15084
3487,15097
3488,15111
3489,15125
3490,15138
3491,15152
3492,15165
3493,15178
3494,15192
3495,15205
3496,15218
3497,15231
3498,15244
3499,15257
3500,15270
3501,15283
3502,15295
3503,15308
3504,15321
3505,15333
3506,15345
3507,15358
3508,15370
3509,15382
3510,15394
3511,15406
3512,15418
3513,15430
3514,15442
3515,15454
3516,15466
3517,15477
3518,15489
3519,15500
3520,15512
3521,15523
3522,15534
3523,15546
3524,15557
3525,15568
3526,15579
3527,15590
3528,15601
3529,15611
3530,15622
3531,15633
3532,15644
3533,15654
3534,15665
3535,15675
3536,15685
3537,15695
3538,15705
3539,15716
3540,15726
3541,15735
3542,15745
3543,15755
3544,15765
3545,15775
3546,15784
3547,15794
3548,15803
3549,15812
3550,15822
3551,15831
3552,15840
3553,15849
3554,15858
3555,15867
3556,15876
3557,15885
3558,15893
3559,15902
3560,15911
3561,15919
3562,15927
3563,15936
3564,15944
3565,15952
3566,15960
3567,15969
3568,15977
3569,15984
3570,15992
3571,16000
3572,16008
3573,16016
3574,16023
3575,16030
3576,16038
3577,16045
3578,16052
3579,16059
3580,16067
3581,16074
3582,16081
3583,16087
3584,16095
3585,16101
3586,16108
3587,16114
3588,16121
3589,16127
3590,16134
3591,16140
3592,16146
3593,16152
3594,16158
3595,16164
3596,16171
3597,16176
3598,16182
3599,16188
3600,16193
3601,16199
3602,16205
3603,16210
3604,16215
3605,16220
3606,16226
3607,16231
3608,16236
3609,16241
3610,16246
3611,16251
3612,16255
3613,16260
3614,16265
3615,16269
3616,16273
3617,16278
3618,16282
3619,16286
3620,16291
3621,16294
3622,16299
3623,16303
3624,16306
3625,16310
3626,16314
3627,16318
3628,16321
3629,16324
3630,16328
3631,16331
3632,16335
3633,16338
3634,16341
3635,16344
3636,16347
3637,16349
3638,16352
3639,16355
3640,16358
3641,16360
3642,16363
3643,16365
3644,16368
3645,16370
3646,16372
3647,16374
3648,16376
3649,16378
3650,16380
3651,16382
3652,16384
3653,16386
3654,16387
3655,16389
3656,16390
3657,16391
3658,16393
3659,16394
3660,16395
3661,16396
3662,16397
3663,16398
3664,16399
3665,16400
3666,16401
3667,16401
3668,16402
3669,16402
3670,16403
3671,16403
3672,16403
3673,16403
3674,16404
3675,16404
3676,16404
3677,16404
3678,16403
3679,16403
3680,16403
3681,16402
3682,16402
3683,16401
3684,16400
3685,16400
3686,16399
3687,16398
3688,16397
3689,16396
3690,16395
3691,16394
3692,16393
3693,16391
3694,16390
3695,16389
3696,16387
3697,16386
3698,16384
3699,16382
3700,16380
3701,16378
3702,16376
3703,16374
3704,16372
3705,16370
3706,16368
3707,16365
3708,16363
3709,16360
3710,16358
3711,16355
3712,16352
3713,16350
3714,16347
3715,16344
3716,16341
3717,16338
3718,16335
3719,16331
3720,16328
3721,16325
3722,16321
3723,16318
3724,16314
3725,16310
3726,16306
3727,16303
3728,16299
3729,16294
3730,16291
3731,16286
3732,16282
3733,16278
3734,16273
3735,16269
3736,16264
3737,16260
3738,16255
3739,16250
3740,16245
3741,16241
3742,16236
3743,16231
3744,16225
3745,16221
3746,16215
3747,16210
3748,16205
3749,16199
3750,16193
3751,16188
3752,16182
3753,16176
3754,16170
3755,16165
3756,16159
3757,16152
3758,16146
3759,16140
3760,16134
3761,16127
3762,16121
3763,16115
3764,16108
3765,16101
3766,16095
3767,16088
3768,16081
3769,16074
3770,16067
3771,16060
3772,16053
3773,16045
3774,16038
3775,16031
3776,16023
3777,16016
3778,16008
3779,16000
3780,15992
3781,15985
3782,15977
3783,15969
3784,15960
3785,15952
3786,15944
3787,15936
3788,15928
3789,15919
3790,15911
3791,15902
3792,15894
3793,15885
3794,15876
3795,15867
3796,15858
3797,15849
3798,15840
3799,15831
3800,15822
3801,15812
3802,15803
3803,15794
3804,15784
3805,15775
3806,15765
3807,15755
3808,15745
3809,15736
3810,15726
3811,15716
3812,15705
3813,15696
3814,15685
3815,15675
3816,15665
3817,15654
3818,15644
3819,15633
3820,15622
3821,15612
3822,15601
3823,15590
3824,15579
3825,15568
3826,15557
3827,15546
3828,15535
3829,15523
3830,15512
3831,15501
3832,15489
3833,15477
3834,15466
3835,15454
3836,15442
3837,15430
3838,15418
3839,15406
3840,15394
3841,15382
3842,15370
3843,15358
3844,15345
3845,15333
3846,15321
3847,15308
3848,15295
3849,15282
3850,15270
3851,15257
3852,15244
3853,15231
3854,15218
3855,15205
3856,15192
3857,15178
3858,15165
3859,15152
3860,15138
