,M
2753,0
2754,2
2755,1
2756,5
2757,-1
2758,0
2759,2
2760,3
2761,0
2762,5
2763,4
2764,9
2765,11
2766,9
2767,10
2768,0
2769,-1
2770,-6
2771,2
2772,0
2773,-2
2774,0
2775,-3
2776,10
2777,1
2778,10
2779,2
2780,0
2781,1
2782,2
2783,-1
2784,-1
2785,-7
2786,-5
2787,-1
2788,0
2789,1
2790,7
2791,4
2792,4
2793,4
2794,12
2795,6
2796,15
2797,8
2798,8
2799,4
2800,6
2801,1
2802,2
2803,0
2804,-3
2805,3
2806,3
2807,4
2808,0
2809,-1
2810,3
2811,-3
2812,-2
2813,0
2814,0
2815,5
2816,-1
2817,5
2818,0
2819,-1
2820,-1
2821,-4
2822,-5
2823,-3
2824,-9
2825,-3
2826,-1
2827,-7
2828,2
2829,0
2830,-2
2831,-3
2832,5
2833,0
2834,0
2835,-3
2836,2
2837,-3
2838,1
2839,-1
2840,0
2841,6
2842,4
2843,2
2844,0
2845,3
2846,0
2847,0
2848,5
2849,-1
2850,0
2851,5
2852,-2
2853,-1
2854,-2
2855,-1
2856,-8
2857,-6
2858,1
2859,-2
2860,-1
2861,-12
2862,-6
2863,-6
2864,-1
2865,-6
2866,1
2867,-1
2868,-4
2869,-1
2870,1
2871,-1
2872,-2
2873,-3
2874,-5
2875,0
2876,-1
2877,1
2878,-3
2879,-5
2880,1
2881,3
2882,2
2883,1
2884,-1
2885,-4
2886,-9
2887,0
2888,2
2889,-3
2890,1
2891,-2
2892,-2
2893,-3
2894,-6
2895,-8
2896,1
2897,0
2898,-7
2899,-1
2900,1
2901,-1
2902,3
2903,1
2904,-1
2905,3
2906,-1
2907,2
2908,-4
2909,3
2910,-2
2911,6
2912,5
2913,2
2914,-1
2915,-5
2916,-1
2917,-3
2918,-2
2919,5
2920,3
2921,13
2922,-2
2923,2
2924,-3
2925,-4
2926,0
2927,-1
2928,-8
2929,-3
2930,-11
2931,-7
2932,-11
2933,1
2934,2
2935,1
2936,-1
2937,3
2938,-2
2939,-4
2940,-2
2941,0
2942,6
2943,-4
2944,3
2945,-2
2946,3
2947,2
2948,-3
2949,4
2950,1
2951,-5
2952,6
2953,-6
2954,7
2955,-2
2956,1
2957,1
2958,-5
2959,-8
2960,-7
2961,-4
2962,2
2963,-3
2964,2
2965,-5
2966,0
2967,-7
2968,4
2969,5
2970,7
2971,6
2972,6
2973,3
2974,0
2975,1
2976,-2
2977,-4
2978,-5
2979,0
2980,1
2981,-1
2982,7
2983,-3
2984,0
2985,1
2986,0
2987,2
2988,9
2989,4
2990,3
2991,-4
2992,-1
2993,-2
2994,-7
2995,-4
2996,-7
2997,-4
2998,-16
2999,-9
3000,-12
3001,-9
3002,-6
3003,-1
3004,1
3005,0
3006,-1
3007,-2
3008,0
3009,-3
3010,-7
3011,-7
3012,-5
3013,0
3014,-3
3015,4
3016,-3
3017,1
3018,1
3019,-5
3020,0
3021,-5
3022,3
3023,-5
3024,-3
3025,-12
3026,-1
3027,-1
3028,1
3029,-2
3030,-4
3031,2
3032,-3
3033,2
3034,-1
3035,2
3036,-4
3037,0
3038,0
3039,4
3040,0
3041,-2
3042,-1
3043,0
3044,-2
3045,-2
3046,-2
3047,-5
3048,0
3049,4
3050,-1
3051,0
3052,0
3053,0
3054,6
3055,-1
3056,0
3057,4
3058,1
3059,10
3060,7
3061,-1
3062,-4
3063,-3
3064,-1
3065,9
3066,8
3067,14
3068,12
3069,3
3070,8
3071,-4
3072,-4
3073,0
3074,1
3075,12
3076,-1
3077,3
3078,-1
3079,0
3080,2
3081,4
3082,6
3083,3
3084,-1
3085,3
3086,1
3087,-3
3088,1
3089,-7
3090,-3
3091,-1
3092,3
3093,0
3094,-1
3095,1
3096,6
3097,9
3098,4
3099,7
3100,5
3101,6
3102,4
3103,0
3104,0
3105,-3
3106,4
3107,-4
3108,2
3109,-1
3110,4
3111,-2
3112,0
3113,0
3114,3
3115,3
3116,12
3117,7
3118,11
3119,7
3120,2
3121,-2
3122,-2
3123,-3
3124,1
3125,1
3126,0
3127,0
3128,3
3129,-1
3130,1
3131,1
3132,-2
3133,4
3134,-4
3135,3
3136,6
3137,8
3138,13
3139,6
3140,10
3141,8
3142,6
3143,7
3144,10
3145,5
3146,5
3147,-1
3148,-7
3149,2
3150,-3
3151,2
3152,1
3153,6
3154,8
3155,9
3156,9
3157,-2
3158,4
3159,2
3160,-2
3161,2
3162,-4
3163,2
3164,-3
3165,2
3166,-1
3167,1
3168,-1
3169,2
3170,0
3171,9
3172,6
3173,-2
3174,4
3175,4
3176,17
3177,9
3178,8
3179,3
3180,1
3181,-1
3182,4
3183,4
3184,3
3185,-1
3186,-1
3187,-5
3188,-7
3189,0
3190,-14
3191,-1
3192,-10
3193,-3
3194,-6
3195,-5
3196,-11
3197,-1
3198,-8
3199,-1
3200,-10
3201,-1
3202,-2
3203,1
3204,-4
3205,-3
3206,4
3207,5
3208,-1
3209,-1
3210,-6
3211,7
3212,1
3213,2
3214,-4
3215,-3
3216,-4
3217,-5
3218,-3
3219,-1
3220,-5
3221,-4
3222,-1
3223,9
3224,4
3225,-1
3226,-1
3227,-2
3228,-3
3229,-8
3230,3
3231,-5
3232,1
3233,0
3234,2
3235,3
3236,3
3237,0
3238,-1
3239,2
3240,-3
3241,-1
3242,0
3243,-2
3244,4
3245,6
3246,2
3247,-2
3248,0
3249,-3
3250,6
3251,4
3252,9
3253,4
3254,7
3255,-1
3256,5
3257,-1
3258,-1
3259,5
3260,-6
3261,1
3262,2
3263,0
3264,1
3265,1
3266,2
3267,4
3268,0
3269,-1
3270,-2
3271,2
3272,-1
3273,1
3274,0
3275,0
3276,1
3277,1
3278,-3
3279,-1
3280,6
3281,3
3282,2
3283,-5
3284,-1
3285,-3
3286,-7
3287,-4
3288,-2
3289,0
3290,0
3291,1
3292,-2
3293,5
3294,-1
3295,-3
3296,-4
3297,0
3298,-1
3299,-2
3300,1
3301,1
3302,7
3303,5
3304,0
3305,-3
3306,1
3307,3
3308,2
3309,-7
3310,-2
3311,-4
3312,2
3313,1
3314,-3
3315,4
3316,2
3317,-1
3318,1
3319,3
3320,-5
3321,-1
3322,-3
3323,-3
3324,-5
3325,-3
3326,-1
3327,0
3328,-3
3329,4
3330,-6
3331,-8
3332,-10
3333,-7
3334,-1
3335,-7
3336,1
3337,0
3338,0
3339,2
3340,-1
3341,-1
3342,-2
3343,0
3344,-2
3345,3
3346,-1
3347,1
3348,1
3349,-2
3350,1
3351,-1
3352,4
3353,-2
3354,-3
3355,-10
3356,2
3357,-3
3358,2
3359,3
3360,1
3361,1
3362,0
3363,1
3364,-3
3365,3
3366,-1
3367,1
3368,4
3369,-4
3370,4
3371,-5
3372,-3
3373,-3
3374,1
3375,-6
3376,0
3377,-3
3378,4
3379,-4
3380,7
3381,-3
3382,1
3383,6
3384,1
3385,6
3386,2
3387,4
3388,0
3389,1
3390,-2
3391,2
3392,-4
3393,-4
3394,3
3395,-4
3396,2
3397,4
3398,3
3399,3
3400,-2
3401,2
3402,-2
3403,3
3404,-2
3405,6
3406,11
3407,3
3408,5
3409,-1
3410,5
3411,5
3412,1
3413,-3
3414,5
3415,-3
3416,-4
3417,-8
3418,-3
3419,3
3420,3
3421,2
3422,1
3423,3
3424,0
3425,-8
3426,2
3427,0
3428,1
3429,0
3430,-1
3431,-2
3432,-1
3433,-1
3434,1
3435,0
3436,-3
3437,1
3438,-1
3439,3
3440,0
3441,-1
3442,1
3443,7
3444,1
3445,-3
3446,-10
3447,1
3448,-14
3449,-9
3450,-11
3451,-7
3452,-8
3453,-1
3454,-2
3455,0
3456,1
3457,1
3458,8
3459,-3
3460,4
3461,0
3462,3
3463,0
3464,1
3465,0
3466,-3
3467,2
3468,-2
3469,0
3470,2
3471,-3
3472,1
3473,-2
3474,-5
3475,-2
3476,-4
3477,-5
3478,-2
3479,0
3480,1
3481,-5
3482,0
3483,-4
3484,-6
3485,0
3486,-9
3487,-4
3488,1
3489,2
3490,2
3491,-1
3492,1
3493,0
3494,2
3495,9
3496,-1
3497,6
3498,-2
3499,1
3500,-3
3501,-2
3502,6
3503,-5
3504,-1
3505,-13
3506,-9
3507,-7
3508,-6
3509,2
3510,2
3511,1
3512,-1
3513,2
3514,-1
3515,0
3516,1
3517,0
3518,0
3519,-3
3520,5
3521,5
3522,10
3523,3
3524,0
3525,1
3526,-1
3527,4
3528,8
3529,2
3530,6
3531,5
3532,1
3533,-1
3534,-2
3535,2
3536,3
3537,-2
3538,2
3539,1
3540,4
3541,8
3542,3
3543,-1
3544,3
3545,-2
3546,-1
3547,4
3548,-5
3549,3
3550,-3
3551,1
3552,-2
3553,10
3554,1
3555,4
3556,3
3557,5
3558,4
3559,3
3560,-4
3561,4
3562,-2
3563,-1
3564,-5
3565,-4
3566,-1
3567,2
3568,4
3569,-5
3570,9
3571,-2
3572,3
3573,6
3574,8
3575,7
3576,-1
3577,0
3578,1
3579,0
3580,1
3581,0
3582,7
3583,-2
3584,-4
3585,-8
3586,-3
3587,-9
3588,-1
3589,-1
3590,3
3591,5
3592,-2
3593,6
3594,3
3595,2
3596,-9
3597,-4
3598,-6
3599,0
3600,1
3601,8
3602,7
3603,7
3604,8
3605,8
3606,6
3607,2
3608,2
3609,-3
3610,2
3611,-9
3612,-1
3613,-4
3614,-1
3615,-7
3616,-4
3617,-4
3618,-3
3619,-3
3620,-3
3621,-6
3622,-7
3623,-1
3624,1
3625,-1
3626,-1
3627,2
3628,5
3629,12
3630,4
3631,4
3632,11
3633,9
3634,-2
3635,-6
3636,-8
3637,-8
3638,0
3639,-1
3640,-4
3641,-2
3642,-4
3643,-2
3644,-5
3645,0
3646,0
3647,2
3648,7
3649,7
3650,4
3651,-3
3652,3
3653,1
3654,7
3655,1
3656,-4
3657,0
3658,-1
3659,2
3660,3
3661,2
3662,4
3663,4
3664,6
3665,10
3666,3
3667,2
3668,-5
3669,-3
3670,0
3671,0
3672,6
3673,0
3674,0
3675,1
3676,2
3677,3
3678,1
3679,6
3680,7
3681,1
3682,6
3683,0
3684,-3
3685,-2
3686,-2
3687,-4
3688,1
3689,3
3690,9
3691,3
3692,9
3693,7
3694,3
3695,0
3696,-1
3697,3
3698,0
3699,-4
3700,-2
3701,-3
3702,-1
3703,2
3704,-6
3705,7
3706,-4
3707,6
3708,-2
3709,-6
3710,-9
3711,-12
3712,-9
3713,-14
3714,-6
3715,-11
3716,-5
3717,-10
3718,-3
3719,-9
3720,-1
3721,5
3722,-6
3723,-3
3724,-8
3725,-6
3726,-2
3727,-1
3728,-1
3729,-1
3730,1
3731,-3
3732,0
3733,-3
3734,-3
3735,-8
3736,-9
3737,-2
3738,-9
3739,4
3740,-7
3741,9
3742,-7
3743,5
3744,-3
3745,-1
3746,0
3747,-10
3748,0
3749,-3
3750,5
3751,-1
3752,3
3753,-1
3754,1
3755,-5
3756,1
3757,0
3758,3
3759,-2
3760,0
3761,0
3762,-3
3763,0
3764,-1
3765,-5
3766,1
3767,-4
3768,-1
3769,-1
3770,-2
3771,1
3772,0
3773,-5
3774,-1
3775,-7
3776,-7
3777,-3
3778,-6
3779,-2
3780,-3
3781,-1
3782,-4
3783,-4
3784,1
3785,-4
3786,4
3787,-2
3788,2
3789,-5
3790,2
3791,0
3792,-2
3793,-5
3794,1
3795,-7
3796,0
3797,0
3798,-2
3799,-4
3800,-3
3801,-2
3802,-5
3803,-1
3804,-3
3805,-3
3806,-8
3807,-4
3808,3
3809,1
3810,-3
3811,5
3812,-1
3813,1
3814,-5
3815,0
3816,0
3817,0
3818,7
3819,9
3820,-1
3821,0
3822,5
3823,-4
3824,7
3825,8
3826,13
3827,10
3828,23
3829,13
3830,18
3831,15
3832,23
3833,17
3834,16
3835,13
3836,11
3837,9
3838,9
3839,8
3840,5
3841,5
3842,-1
3843,2
3844,2
3845,8
3846,4
3847,4
3848,-6
3849,-7
3850,-2
3851,7
3852,0
3853,9
3854,7
3855,9
3856,12
3857,9
3858,15
3859,6
3860,12
3861,6
3862,2
3863,9
3864,-4
3865,3
3866,6
3867,10
3868,6
3869,3
3870,0
3871,1
3872,1
3873,3
3874,7
3875,0
3876,0
3877,4
3878,4
3879,2
3880,-1
3881,3
3882,-7
3883,-1
3884,-8
3885,-2
3886,-3
3887,-1
3888,5
3889,5
3890,0
3891,0
3892,1
3893,1
3894,6
3895,1
3896,1
3897,5
3898,1
3899,4
3900,-2
3901,-3
3902,-12
3903,-11
3904,-12
3905,-13
3906,-6
3907,-13
3908,-12
3909,-5
3910,0
3911,-5
3912,-4
3913,-10
3914,-2
3915,-10
3916,2
3917,-3
3918,2
3919,1
3920,3
3921,8
3922,2
3923,1
3924,-1
3925,0
3926,1
3927,3
3928,2
3929,1
3930,-3
3931,-2
3932,-1
3933,-1
3934,2
3935,-5
3936,2
3937,-9
3938,-4
3939,-4
3940,-5
3941,-4
3942,1
3943,7
3944,14
3945,5
3946,9
3947,4
3948,-1
3949,-4
3950,0
3951,0
3952,-4
3953,-6
3954,-5
3955,0
3956,3
3957,0
3958,1
3959,-1
3960,2
3961,-2
3962,3
3963,-1
3964,-2
3965,-8
3966,-2
3967,-2
3968,2
3969,3
3970,-2
3971,0
3972,-1
3973,-2
3974,-6
3975,0
3976,0
3977,1
3978,1
3979,3
3980,5
3981,-1
3982,-5
3983,-4
3984,-5
3985,-2
3986,1
3987,-5
3988,3
3989,-3
3990,7
3991,-3
3992,1
3993,0
3994,-2
3995,2
3996,1
3997,2
3998,-7
3999,-6
4000,-11
4001,-16
4002,-11
4003,-11
4004,-8
4005,-3
4006,-8
4007,1
4008,0
4009,-4
4010,-5
4011,-3
4012,1
4013,-5
4014,2
4015,-1
4016,2
4017,1
4018,1
4019,10
4020,3
4021,0
4022,1
4023,-1
4024,1
4025,2
4026,2
4027,-1
4028,-2
4029,-6
4030,-2
4031,3
4032,-3
4033,2
4034,2
4035,0
4036,0
4037,-3
4038,0
4039,-6
4040,3
4041,-1
4042,7
4043,2
4044,9
4045,8
4046,4
4047,-1
4048,6
4049,5
4050,-1
4051,2
4052,1
4053,-1
4054,-1
4055,-4
4056,2
4057,0
4058,1
4059,-6
4060,-5
4061,-2
4062,0
4063,2
4064,4
4065,-2
4066,7
4067,-1
4068,3
4069,-5
4070,-3
4071,-6
4072,1
4073,5
4074,6
4075,7
4076,1
4077,-2
4078,-2
4079,7
4080,-3
4081,3
4082,5
4083,-3
4084,-4
4085,-7
4086,-4
4087,1
4088,1
4089,7
4090,4
4091,1
4092,2
4093,-3
4094,3
4095,-3
4096,0
4097,1
4098,-2
4099,5
4100,-2
4101,0
4102,-5
4103,-3
4104,3
4105,-3
4106,-5
4107,5
4108,2
4109,-1
4110,2
4111,-3
4112,1
4113,-3
4114,-7
4115,0
4116,0
4117,1
4118,5
4119,-4
4120,2
4121,-5
4122,11
4123,0
4124,1
4125,4
4126,-1
4127,0
4128,-2
4129,-2
4130,4
4131,3
4132,4
4133,1
4134,-5
4135,0
4136,0
4137,5
4138,-2
4139,-1
4140,-1
4141,2
4142,6
4143,6
4144,1
4145,9
4146,-3
4147,5
4148,4
4149,4
4150,-2
4151,6
4152,4
4153,3
4154,4
4155,8
4156,-2
4157,1
4158,3
4159,2
4160,2
4161,1
4162,1
4163,-1
4164,-5
4165,-2
4166,0
4167,-2
4168,2
4169,-2
4170,5
4171,5
4172,7
4173,4
4174,2
4175,6
4176,6
4177,7
4178,7
4179,7
4180,-3
4181,3
4182,-4
4183,5
4184,3
4185,0
4186,3
4187,-2
4188,-5
4189,0
4190,3
4191,8
4192,1
4193,3
4194,-5
4195,1
4196,-3
4197,2
4198,0
4199,4
4200,-2
4201,1
4202,-3
4203,-2
4204,0
4205,0
4206,-3
4207,2
4208,-6
4209,-4
4210,-9
4211,0
4212,-1
4213,2
4214,-1
4215,-1
4216,1
4217,-5
4218,-4
4219,-6
4220,2
4221,0
4222,0
4223,3
4224,-2
4225,0
4226,-2
4227,0
4228,2
4229,-6
4230,2
4231,-10
4232,-6
4233,-4
4234,2
4235,-1
4236,5
4237,-2
4238,-3
4239,-6
4240,-10
4241,-2
4242,-7
4243,-3
4244,-7
4245,-9
4246,-12
4247,-11
4248,-9
4249,-3
4250,-2
4251,2
4252,-9
4253,-3
4254,-11
4255,1
4256,-3
4257,-1
4258,0
4259,0
4260,1
4261,-7
4262,-7
4263,-13
4264,-11
4265,-13
4266,-10
4267,-11
4268,-6
4269,-2
4270,-2
4271,-9
4272,-1
4273,3
4274,-4
4275,4
4276,-4
4277,6
4278,-5
4279,2
4280,-2
4281,5
4282,4
4283,1
4284,-2
4285,5
4286,-3
4287,2
4288,-6
4289,-6
4290,-3
4291,3
4292,-1
4293,6
4294,6
4295,1
4296,4
4297,-6
4298,2
4299,0
4300,3
4301,-3
4302,2
4303,2
4304,-5
4305,0
4306,-8
4307,0
4308,-8
4309,1
4310,1
4311,-5
4312,-5
4313,-6
4314,0
4315,0
4316,-5
4317,1
4318,0
4319,4
4320,7
4321,3
4322,1
4323,1
4324,-8
4325,-2
4326,-1
4327,-1
4328,1
4329,6
4330,1
4331,10
4332,2
4333,11
4334,12
4335,6
4336,10
4337,1
4338,2
4339,0
4340,2
4341,-2
4342,1
4343,1
4344,-2
4345,4
4346,-4
4347,-1
4348,0
4349,-4
4350,0
4351,0
4352,-3
4353,2
4354,-2
4355,1
4356,3
4357,2
4358,2
4359,-4
4360,-3
4361,-1
4362,6
4363,10
4364,8
4365,3
4366,-7
4367,-8
4368,-4
4369,-3
4370,7
4371,3
4372,1
4373,-6
4374,1
4375,4
4376,5
4377,3
4378,-1
4379,-3
4380,-4
4381,4
4382,3
4383,6
4384,7
4385,3
4386,2
4387,0
4388,2
4389,-2
4390,4
4391,-3
4392,4
4393,2
4394,2
4395,-2
4396,5
4397,-2
4398,1
4399,-3
4400,4
4401,9
4402,1
4403,2
4404,0
4405,-1
4406,-5
4407,-2
4408,5
4409,0
4410,4
4411,7
4412,2
4413,4
4414,0
4415,-1
4416,3
4417,-4
4418,0
4419,4
4420,4
4421,3
4422,0
4423,1
4424,0
4425,-2
4426,1
4427,-2
4428,0
4429,-5
4430,-1
4431,2
4432,2
4433,4
4434,-1
4435,-2
4436,-1
4437,-4
4438,-1
4439,-15
4440,-13
4441,-16
4442,-12
4443,-5
4444,-6
4445,0
4446,2
4447,-5
4448,1
4449,-4
4450,4
4451,1
4452,-2
4453,-1
4454,-1
4455,3
4456,-3
4457,0
4458,-13
4459,-10
4460,-10
4461,1
4462,-5
4463,2
4464,-1
4465,6
4466,2
4467,6
4468,-9
4469,-5
4470,-8
4471,-2
4472,1
4473,-2
4474,2
4475,-2
4476,0
4477,1
4478,0
4479,-4
4480,2
4481,-4
4482,8
4483,2
4484,9
4485,8
4486,1
4487,-2
4488,-1
4489,-4
4490,0
4491,-4
4492,0
4493,2
4494,6
4495,-6
4496,5
4497,-7
4498,5
4499,6
4500,7
4501,5
4502,1
4503,-2
4504,0
4505,1
4506,-3
4507,1
4508,-1
4509,1
4510,1
4511,2
4512,2
4513,2
4514,2
4515,2
4516,-4
4517,3
4518,5
4519,1
4520,6
4521,-7
4522,-6
4523,-9
4524,-4
4525,-1
4526,7
4527,6
4528,1
4529,1
4530,-1
4531,1
4532,0
4533,0
4534,8
4535,8
4536,6
4537,7
4538,-2
4539,2
4540,3
4541,5
4542,7
4543,0
4544,1
4545,7
4546,10
4547,9
4548,6
4549,15
4550,18
4551,21
4552,3
4553,9
4554,8
4555,9
4556,14
4557,7
4558,9
4559,3
4560,-1
4561,-6
4562,-5
4563,0
4564,6
4565,2
4566,5
4567,-2
4568,1
4569,-3
4570,0
4571,2
4572,2
4573,0
4574,-3
4575,3
4576,-2
4577,2
4578,-7
4579,-1
4580,-2
4581,3
4582,-1
4583,2
4584,1
4585,4
4586,1
4587,5
4588,0
4589,1
4590,0
4591,4
4592,-2
4593,5
4594,-3
4595,7
4596,-1
4597,1
4598,-2
4599,3
4600,-4
4601,7
4602,-1
4603,-2
4604,-4
4605,-4
4606,3
4607,-1
4608,-2
4609,1
4610,-2
4611,-4
4612,-2
4613,3
4614,0
4615,7
4616,4
4617,1
4618,-2
4619,-3
4620,1
4621,-3
4622,-1
4623,-5
4624,0
4625,-1
4626,-2
4627,-2
4628,2
4629,1
4630,-8
4631,-3
4632,-2
4633,4
4634,3
4635,1
4636,-3
4637,-1
4638,2
4639,-6
4640,2
4641,-3
4642,1
4643,-3
4644,-2
4645,-6
4646,-4
4647,-8
4648,-8
4649,-3
4650,-2
4651,0
4652,0
4653,-3
4654,-7
4655,-2
4656,1
4657,-9
4658,-8
4659,-2
4660,-2
4661,3
4662,-1
4663,-12
4664,-14
4665,-16
4666,-11
4667,-12
4668,-13
4669,-11
4670,-12
4671,-4
4672,-5
4673,-9
4674,-8
4675,-15
4676,-7
4677,-8
4678,-1
4679,-1
4680,-5
4681,-11
4682,-12
4683,-7
4684,-10
4685,-4
4686,-4
4687,3
4688,-2
4689,-2
4690,-3
4691,-8
4692,1
4693,-3
4694,0
4695,-2
4696,2
4697,-2
4698,0
4699,0
4700,-2
4701,2
4702,1
4703,2
4704,0
4705,6
4706,0
4707,0
4708,-1
4709,-2
4710,-4
4711,-1
4712,1
4713,-1
4714,-7
4715,0
4716,0
4717,0
4718,-4
4719,-9
4720,-3
4721,-1
4722,8
4723,0
4724,3
4725,-2
4726,5
4727,2
4728,9
4729,0
4730,-5
4731,-9
4732,-7
4733,0
4734,0
4735,0
4736,-3
4737,2
4738,0
4739,3
4740,3
4741,13
4742,9
4743,9
4744,5
4745,5
4746,0
4747,0
4748,5
4749,1
4750,3
4751,-3
4752,0
4753,1
4754,-3
4755,2
4756,14
4757,-2
4758,7
4759,-2
4760,0
4761,2
4762,-2
4763,11
4764,5
4765,6
4766,7
4767,1
4768,3
4769,2
4770,9
4771,11
4772,9
4773,5
4774,6
4775,0
4776,8
4777,-2
4778,2
4779,0
4780,4
4781,-7
4782,-9
4783,-8
4784,-2
4785,-1
4786,6
4787,7
4788,3
4789,2
4790,-1
4791,8
4792,3
4793,3
4794,6
4795,16
4796,6
4797,14
4798,-3
4799,15
4800,-6
4801,5
4802,0
4803,8
4804,4
4805,0
4806,-3
4807,-3
4808,-8
4809,-5
4810,-4
4811,2
4812,-2
4813,-3
4814,-7
4815,-3
4816,-2
4817,-2
4818,-4
4819,-7
4820,-2
4821,5
4822,-2
4823,-2
4824,-6
4825,-3
4826,-2
4827,0
4828,2
4829,0
4830,-4
4831,-6
4832,-5
4833,-7
4834,-4
4835,-2
4836,-5
4837,-5
4838,-6
4839,-6
4840,-8
4841,3
4842,-1
4843,4
4844,-3
4845,-7
4846,-12
4847,-9
4848,-9
4849,-17
4850,-9
4851,-10
4852,-11
4853,-5
4854,-16
4855,-9
4856,-11
4857,-7
4858,-6
4859,2
4860,-6
4861,0
4862,-4
4863,-5
4864,-9
4865,-13
4866,-13
4867,-14
4868,-9
4869,-12
4870,-1
4871,-9
4872,0
4873,-2
4874,-1
4875,-2
4876,-4
4877,1
4878,0
4879,4
4880,-8
4881,0
4882,-5
4883,4
4884,2
4885,3
4886,-1
4887,2
4888,-1
4889,4
4890,-3
4891,-2
4892,-5
4893,-3
4894,-1
4895,1
4896,0
4897,-3
4898,0
4899,-1
4900,-1
4901,3
4902,5
4903,4
4904,0
4905,2
4906,8
4907,4
4908,2
4909,-2
4910,0
4911,0
4912,5
4913,-3
4914,0
4915,-3
4916,2
4917,2
4918,6
4919,-3
4920,10
4921,2
4922,8
4923,5
4924,7
4925,2
4926,4
4927,3
4928,6
4929,2
4930,1
4931,-2
4932,-2
4933,4
4934,5
4935,6
4936,6
4937,2
4938,0
4939,8
4940,2
4941,6
4942,9
4943,13
4944,8
4945,12
4946,11
4947,12
4948,18
4949,12
4950,21
4951,19
4952,22
4953,8
4954,18
4955,22
4956,27
4957,23
4958,26
4959,22
4960,10
4961,18
4962,7
4963,17
4964,6
4965,9
4966,11
4967,5
4968,9
4969,3
4970,19
4971,11
4972,19
4973,14
4974,11
4975,6
4976,5
4977,3
4978,6
4979,2
4980,-1
4981,2
4982,5
4983,3
4984,3
4985,1
4986,10
4987,1
4988,-1
4989,-3
4990,2
4991,2
4992,1
4993,0
4994,-1
4995,-2
4996,4
4997,-3
4998,4
4999,10
5000,5
5001,12
5002,3
5003,1
5004,2
5005,-2
5006,0
5007,3
5008,5
5009,17
5010,8
5011,13
5012,6
5013,8
5014,1
5015,6
5016,4
5017,4
5018,-1
5019,-2
5020,0
5021,1
5022,0
5023,-6
5024,-5
5025,1
5026,-2
5027,3
5028,-4
5029,0
5030,-3
5031,5
5032,-2
5033,-3
5034,-7
5035,-8
5036,0
5037,-7
5038,-2
5039,-4
5040,-6
5041,-4
5042,-2
5043,2
5044,-8
5045,-7
5046,-5
5047,-3
5048,1
5049,-5
5050,-3
5051,2
5052,1
5053,-4
5054,-5
5055,1
5056,-3
5057,0
5058,-2
5059,-4
5060,0
5061,-3
5062,1
5063,-2
5064,2
5065,-2
5066,-4
5067,-6
5068,-7
5069,-5
5070,-4
5071,-2
5072,-2
5073,-2
5074,0
5075,-4
5076,-1
5077,0
5078,-3
5079,-1
5080,1
5081,-1
5082,-8
5083,-1
5084,0
5085,3
5086,3
5087,-1
5088,0
5089,2
5090,0
5091,-1
5092,-9
5093,-12
5094,-11
5095,-7
5096,1
5097,1
5098,2
5099,-4
5100,2
5101,1
5102,0
5103,-2
5104,-3
5105,0
5106,-1
5107,1
5108,-1
5109,2
5110,0
5111,5
5112,1
5113,2
5114,-1
5115,2
5116,-2
5117,2
5118,0
5119,1
5120,1
5121,0
5122,2
5123,-2
5124,0
5125,-3
5126,3
5127,-3
5128,1
5129,-2
5130,2
5131,-3
5132,0
5133,-5
5134,1
5135,-2
5136,1
5137,-2
5138,3
5139,-1
5140,-3
5141,0
5142,-9
5143,-6
5144,-7
5145,-1
5146,-2
5147,5
5148,-2
5149,3
5150,-8
5151,-3
5152,-1
5153,-2
5154,1
5155,-1
5156,0
5157,0
5158,-1
5159,0
5160,-4
5161,-7
5162,-6
5163,-9
5164,-3
5165,-3
5166,2
5167,3
5168,3
5169,-1
5170,2
5171,1
5172,-2
5173,4
5174,-4
5175,3
5176,-2
5177,4
5178,1
5179,-1
5180,-5
5181,0
5182,-3
5183,1
5184,1
5185,-1
5186,2
5187,-1
5188,6
5189,1
5190,7
5191,5
5192,4
5193,6
5194,-2
5195,-1
5196,-2
5197,-2
5198,2
5199,-4
5200,0
5201,-6
5202,-2
5203,0
5204,1
5205,0
5206,1
5207,-7
5208,2
5209,4
5210,3
5211,6
5212,-5
5213,-3
5214,-3
5215,0
5216,-2
5217,-4
5218,10
5219,9
5220,12
5221,7
5222,-5
5223,-5
5224,-6
5225,-10
5226,-5
5227,4
5228,1
5229,1
5230,-1
5231,-4
5232,2
5233,-5
5234,4
5235,-1
5236,3
5237,0
5238,-1
5239,-2
5240,4
5241,-1
5242,1
5243,-2
5244,2
5245,-3
5246,4
5247,-2
5248,-1
5249,7
5250,3
5251,3
5252,-2
5253,2
5254,-1
5255,-1
5256,-3
5257,-2
5258,-4
5259,7
5260,3
5261,10
5262,0
5263,7
5264,4
5265,0
5266,-3
5267,1
5268,1
5269,2
5270,-3
5271,-1
5272,-7
5273,-4
5274,-1
5275,1
5276,-2
5277,2
5278,2
5279,0
5280,1
5281,7
5282,0
5283,-2
5284,-2
5285,2
5286,1
5287,1
5288,-1
5289,-2
5290,-2
5291,0
5292,8
5293,1
5294,2
5295,-2
5296,-1
5297,-1
5298,1
5299,-2
5300,2
5301,-10
5302,-9
5303,-1
5304,-3
5305,6
5306,0
5307,1
5308,0
5309,4
5310,0
5311,-1
5312,7
5313,-1
5314,-3
5315,-7
5316,-3
5317,-15
5318,-6
5319,-1
5320,5
5321,-2
