,M
2556,-528
2557,-827
2558,-654
2559,-194
2560,256
2561,531
2562,695
2563,910
2564,724
2565,826
2566,1048
2567,386
2568,262
2569,503
2570,308
2571,706
2572,939
2573,1239
2574,1623
2575,1446
2576,1284
2577,1098
2578,721
2579,473
2580,195
2581,-129
2582,-510
2583,-829
2584,-926
2585,-994
2586,-975
2587,-539
2588,22
2589,845
2590,1479
2591,1900
2592,1878
2593,1371
2594,855
2595,373
2596,-12
2597,-572
2598,-971
2599,-1150
2600,-1524
2601,-1334
2602,-946
2603,-683
2604,-181
2605,525
2606,1314
2607,1854
2608,1961
2609,1847
2610,1234
2611,604
2612,232
2613,-315
2614,-599
2615,-544
2616,-409
2617,16
2618,295
2619,397
2620,448
2621,728
2622,932
2623,937
2624,995
2625,860
2626,611
2627,270
2628,33
2629,105
2630,121
2631,-121
2632,-175
2633,-210
2634,-104
2635,183
2636,338
2637,556
2638,754
2639,736
2640,461
2641,330
2642,134
2643,102
2644,200
2645,298
2646,410
2647,273
2648,349
2649,641
2650,598
2651,395
2652,-79
2653,-817
2654,-1331
2655,-1765
2656,-1601
2657,-968
2658,-183
2659,626
2660,1422
2661,2288
2662,2824
2663,2710
2664,2126
2665,1434
2666,694
2667,162
2668,-196
2669,-526
2670,-749
2671,-962
2672,-856
2673,-453
2674,-140
2675,-185
2676,-193
2677,-17
2678,-145
2679,-511
2680,-739
2681,-905
2682,-1244
2683,-1568
2684,-1422
2685,-859
2686,-119
2687,390
2688,741
2689,1080
2690,1134
2691,982
2692,599
2693,325
2694,-114
2695,-732
2696,-1043
2697,-1227
2698,-1095
2699,-600
2700,-252
2701,-147
2702,-88
2703,-199
2704,-82
2705,232
2706,371
2707,441
2708,188
2709,117
2710,305
2711,520
2712,827
2713,769
2714,192
2715,-357
2716,-728
2717,-933
2718,-1017
2719,-1189
2720,-1410
2721,-1407
2722,-1116
2723,-502
2724,314
2725,960
2726,1131
2727,923
2728,437
2729,-196
2730,-557
2731,-887
2732,-1193
2733,-1266
2734,-1106
2735,-1073
2736,-1117
2737,-1193
2738,-1183
2739,-988
2740,-587
2741,-127
2742,57
2743,131
2744,280
2745,411
2746,556
2747,630
2748,397
2749,46
2750,-325
2751,-575
2752,-789
2753,-783
2754,-542
2755,-404
2756,-101
2757,281
2758,528
2759,623
2760,475
2761,322
2762,304
2763,554
2764,1111
2765,1510
2766,1546
2767,1547
2768,1627
2769,1356
2770,700
2771,337
2772,40
2773,159
2774,829
2775,1350
2776,1749
2777,1980
2778,1927
2779,2003
2780,1901
2781,1343
2782,744
2783,133
2784,-284
2785,-524
2786,-737
2787,-944
2788,-900
2789,-332
2790,605
2791,1297
2792,1696
2793,2173
2794,2603
2795,2655
2796,2323
2797,1556
2798,865
2799,365
2800,-351
2801,-1027
2802,-1506
2803,-2028
2804,-2579
2805,-2704
2806,-2206
2807,-1443
2808,-727
2809,-324
2810,-148
2811,-49
2812,-36
2813,168
2814,357
2815,391
2816,451
2817,295
2818,105
2819,237
2820,299
2821,409
2822,367
2823,-112
2824,-579
2825,-954
2826,-1107
2827,-1095
2828,-1095
2829,-1289
2830,-1568
2831,-1701
2832,-1522
2833,-1064
2834,-786
2835,-823
2836,-709
2837,-411
2838,198
2839,693
2840,884
2841,888
2842,658
2843,759
2844,1317
2845,1172
2846,176
2847,-926
2848,-1542
2849,-1759
2850,-1912
2851,-1943
2852,-1921
2853,-1649
2854,-1109
2855,-627
2856,-92
2857,244
2858,109
2859,-316
2860,-885
2861,-1145
2862,-1137
2863,-1232
2864,-1312
2865,-1368
2866,-1202
2867,-869
2868,-284
2869,409
2870,486
2871,531
2872,747
2873,872
2874,1064
2875,966
2876,531
2877,15
2878,-564
2879,-745
2880,-900
2881,-989
2882,-1030
2883,-933
2884,-578
2885,-436
2886,-50
2887,273
2888,280
2889,204
2890,-152
2891,-246
2892,-343
2893,-363
2894,63
2895,574
2896,947
2897,1183
2898,1390
2899,1619
2900,1666
2901,1450
2902,963
2903,631
2904,574
2905,562
2906,531
2907,294
2908,202
2909,176
2910,24
2911,-193
2912,-542
2913,-787
2914,-993
2915,-1091
2916,-759
2917,-350
2918,-190
2919,-210
2920,-372
2921,-473
2922,-381
2923,75
2924,322
2925,116
2926,-224
2927,-539
2928,-445
2929,-189
2930,362
2931,963
2932,1053
2933,1149
2934,1231
2935,1092
2936,905
2937,543
2938,60
2939,-380
2940,-505
2941,-328
2942,-337
2943,-571
2944,-1036
2945,-1541
2946,-1394
2947,-952
2948,-490
2949,-124
2950,-77
2951,-188
2952,-389
2953,-432
2954,-571
2955,-894
2956,-982
2957,-947
2958,-789
2959,-560
2960,-480
2961,-383
2962,-131
2963,343
2964,558
2965,417
2966,184
2967,-221
2968,-425
2969,-395
2970,-91
2971,362
2972,411
2973,262
2974,85
2975,26
2976,-6
2977,-67
2978,-172
2979,-407
2980,-447
2981,-312
2982,-87
2983,217
2984,256
2985,230
2986,392
2987,658
2988,963
2989,1177
2990,1292
2991,991
2992,447
2993,140
2994,-163
2995,-587
2996,-727
2997,-808
2998,-736
2999,-260
3000,87
3001,304
3002,527
3003,714
3004,842
3005,875
3006,838
3007,694
3008,524
3009,272
3010,-58
3011,-305
3012,-551
3013,-820
3014,-1015
3015,-1274
3016,-1241
3017,-1048
3018,-707
3019,118
3020,916
3021,1323
3022,1467
3023,1437
3024,1438
3025,1157
3026,452
3027,-385
3028,-1213
3029,-2006
3030,-2670
3031,-2883
3032,-2693
3033,-2348
3034,-1885
3035,-1271
3036,-651
3037,-24
3038,614
3039,1089
3040,1194
3041,966
3042,736
3043,582
3044,399
3045,372
3046,391
3047,180
3048,210
3049,453
3050,487
3051,640
3052,789
3053,759
3054,561
3055,396
3056,506
3057,633
3058,596
3059,258
3060,-226
3061,-432
3062,-155
3063,232
3064,396
3065,682
3066,1072
3067,1065
3068,916
3069,645
3070,87
3071,-531
3072,-1023
3073,-1247
3074,-1105
3075,-948
3076,-652
3077,-343
3078,-42
3079,290
3080,286
3081,26
3082,-108
3083,-174
3084,-176
3085,-247
3086,-525
3087,-1000
3088,-1315
3089,-1243
3090,-1092
3091,-904
3092,-640
3093,-527
3094,-463
3095,-100
3096,209
3097,183
3098,111
3099,139
3100,-216
3101,-689
3102,-1019
3103,-1109
3104,-815
3105,-340
3106,121
3107,451
3108,511
3109,481
3110,397
3111,141
3112,-205
3113,-318
3114,-114
3115,183
3116,685
3117,1292
3118,1805
3119,2185
3120,2428
3121,2484
3122,2225
3123,1636
3124,1025
3125,626
3126,487
3127,473
3128,697
3129,1045
3130,931
3131,669
3132,357
3133,201
3134,610
3135,940
3136,999
3137,908
3138,868
3139,970
3140,1062
3141,1208
3142,996
3143,503
3144,-101
3145,-485
3146,-197
3147,-24
3148,70
3149,427
3150,930
3151,1349
3152,1254
3153,1086
3154,899
3155,548
3156,450
3157,207
3158,-136
3159,-229
3160,-305
3161,-194
3162,6
3163,168
3164,404
3165,638
3166,875
3167,898
3168,907
3169,939
3170,884
3171,945
3172,897
3173,946
3174,958
3175,726
3176,389
3177,201
3178,274
3179,198
3180,-126
3181,-362
3182,-507
3183,-553
3184,-415
3185,-220
3186,98
3187,317
3188,395
3189,450
3190,255
3191,-110
3192,-467
3193,-531
3194,-348
3195,-77
3196,334
3197,552
3198,334
3199,233
3200,414
3201,448
3202,0
3203,-594
3204,-582
3205,-432
3206,-507
3207,-488
3208,-407
3209,-405
3210,-248
3211,-81
3212,-171
3213,-299
3214,-448
3215,-726
3216,-758
3217,-711
3218,-489
3219,-116
3220,46
3221,198
3222,165
3223,67
3224,-24
3225,-60
3226,-11
3227,-33
3228,67
3229,296
3230,419
3231,498
3232,523
3233,424
3234,504
3235,588
3236,591
3237,582
3238,422
3239,115
3240,-123
3241,-364
3242,-574
3243,-675
3244,-536
3245,-330
3246,-368
3247,-467
3248,-319
3249,-96
3250,-60
3251,23
3252,39
3253,354
3254,946
3255,1100
3256,1217
3257,1311
3258,1333
3259,1273
3260,858
3261,447
3262,12
3263,-561
3264,-1180
3265,-1720
3266,-1967
3267,-2031
3268,-1691
3269,-1192
3270,-766
3271,-370
3272,19
3273,345
3274,532
3275,342
3276,151
3277,91
3278,157
3279,332
3280,452
3281,471
3282,213
3283,92
3284,76
3285,-207
3286,-534
3287,-838
3288,-1019
3289,-1102
3290,-1070
3291,-905
3292,-861
3293,-816
3294,-662
3295,-475
3296,-245
3297,-322
3298,-420
3299,-315
3300,-175
3301,-52
3302,-282
3303,-667
3304,-826
3305,-1088
3306,-1020
3307,-759
3308,-873
3309,-1024
3310,-1245
3311,-1334
3312,-1142
3313,-889
3314,-647
3315,-740
3316,-1064
3317,-1397
3318,-1484
3319,-1401
3320,-1250
3321,-886
3322,-720
3323,-666
3324,-589
3325,-560
3326,-464
3327,-541
3328,-527
3329,-535
3330,-850
3331,-954
3332,-972
3333,-921
3334,-591
3335,-450
3336,-328
3337,-159
3338,-32
3339,132
3340,269
3341,308
3342,2
3343,-377
3344,-431
3345,-405
3346,-224
3347,-165
3348,-165
3349,-47
3350,-36
3351,79
3352,300
3353,581
3354,771
3355,787
3356,889
3357,1004
3358,1007
3359,756
3360,250
3361,-47
3362,-20
3363,-38
3364,-51
3365,15
3366,99
3367,118
3368,262
3369,315
3370,188
3371,152
3372,148
3373,194
3374,191
3375,8
3376,-81
3377,-198
3378,-216
3379,-141
3380,-350
3381,-476
3382,-603
3383,-549
3384,-241
3385,-62
3386,201
3387,359
3388,663
3389,1039
3390,986
3391,926
3392,934
3393,1106
3394,1176
3395,996
3396,842
3397,625
3398,556
3399,528
3400,393
3401,302
3402,53
3403,-49
3404,-63
3405,-17
3406,174
3407,191
3408,334
3409,535
3410,535
3411,643
3412,739
3413,843
3414,1003
3415,1055
3416,1172
3417,1396
3418,1463
3419,1429
3420,1339
3421,1156
3422,936
3423,906
3424,997
3425,858
3426,515
3427,477
3428,804
3429,1072
3430,1055
3431,833
3432,741
3433,913
3434,1095
3435,1227
3436,1293
3437,1229
3438,1137
3439,1024
3440,803
3441,422
3442,195
3443,172
3444,293
3445,464
3446,523
3447,644
3448,832
3449,892
3450,933
3451,1030
3452,996
3453,821
3454,537
3455,338
3456,186
3457,186
3458,292
3459,177
3460,94
3461,73
3462,36
3463,76
3464,80
3465,244
3466,428
3467,358
3468,397
3469,557
3470,599
3471,613
3472,488
3473,482
3474,559
3475,431
3476,393
3477,440
3478,-40
3479,-463
3480,-332
3481,-270
3482,-346
3483,-436
3484,-639
3485,-615
3486,-536
3487,-567
3488,-610
3489,-734
3490,-896
3491,-861
3492,-838
3493,-1003
3494,-933
3495,-748
3496,-915
3497,-1281
3498,-1218
3499,-1061
3500,-1344
3501,-1319
3502,-1250
3503,-1354
3504,-1182
3505,-1132
3506,-1068
3507,-1140
3508,-1389
3509,-1402
3510,-1533
3511,-1528
3512,-1476
3513,-1570
3514,-1396
3515,-1225
3516,-1174
3517,-1154
3518,-1064
3519,-1040
3520,-1044
3521,-1018
3522,-1189
3523,-1157
3524,-904
3525,-859
3526,-917
3527,-807
3528,-638
3529,-450
3530,-361
3531,-469
3532,-547
3533,-506
3534,-541
3535,-583
3536,-620
3537,-733
3538,-721
3539,-722
3540,-898
3541,-868
3542,-932
3543,-965
3544,-884
3545,-833
3546,-546
3547,-495
3548,-442
3549,-430
3550,-628
3551,-522
3552,-451
3553,-497
3554,-444
3555,-412
3556,-273
3557,-127
3558,-159
3559,-148
3560,-62
3561,-137
3562,-370
3563,-469
3564,-458
3565,-482
3566,-501
3567,-635
3568,-673
3569,-521
3570,-364
3571,-83
3572,-18
3573,-173
3574,-71
3575,86
3576,125
3577,-73
3578,-197
3579,-64
3580,-39
3581,25
3582,127
3583,240
3584,240
3585,129
3586,110
3587,64
3588,-15
3589,-81
3590,-102
3591,-90
3592,-30
3593,-19
3594,-34
3595,-273
3596,-295
3597,101
3598,256
3599,87
3600,-101
3601,-179
3602,-11
3603,145
3604,106
3605,171
3606,311
3607,199
3608,106
3609,307
3610,394
3611,299
3612,379
3613,328
3614,283
3615,223
3616,312
3617,436
3618,500
3619,450
3620,538
3621,791
3622,721
3623,618
3624,821
3625,1032
3626,1088
3627,897
3628,688
3629,710
3630,704
3631,708
3632,800
3633,802
3634,776
3635,757
3636,872
3637,800
3638,592
3639,579
3640,573
3641,544
3642,355
3643,286
3644,218
3645,86
3646,194
3647,272
3648,259
3649,73
3650,95
3651,379
3652,422
3653,615
3654,796
3655,754
3656,859
3657,835
3658,867
3659,997
3660,990
3661,936
3662,783
3663,767
3664,872
3665,783
3666,742
3667,680
3668,809
3669,989
3670,950
3671,933
3672,846
3673,933
3674,975
3675,949
3676,1096
3677,1060
3678,878
3679,910
3680,986
3681,828
3682,757
3683,737
3684,679
3685,549
3686,372
3687,393
3688,425
3689,528
3690,578
3691,348
3692,411
3693,568
3694,607
3695,731
3696,640
3697,485
3698,522
3699,568
3700,485
3701,487
3702,448
3703,486
3704,595
3705,474
3706,426
3707,360
3708,258
3709,241
3710,146
3711,213
3712,358
3713,384
3714,342
3715,371
3716,520
3717,579
3718,639
3719,762
3720,766
3721,844
3722,881
3723,832
3724,1002
3725,972
3726,852
3727,760
3728,720
3729,865
3730,865
3731,768
3732,609
3733,513
3734,616
3735,661
3736,577
3737,469
3738,322
3739,228
3740,255
3741,379
3742,286
3743,51
3744,-28
3745,-177
3746,-326
3747,-231
3748,-199
3749,-217
3750,-233
3751,-431
3752,-608
3753,-567
3754,-551
3755,-577
3756,-498
3757,-565
3758,-701
3759,-559
3760,-408
3761,-206
3762,-156
3763,-105
3764,4
3765,175
3766,381
3767,350
3768,256
3769,226
3770,214
3771,177
3772,-1
3773,-204
3774,-183
3775,-144
3776,-115
3777,48
3778,95
3779,-3
3780,-99
3781,-348
3782,-504
3783,-439
3784,-427
3785,-530
3786,-449
3787,-465
3788,-449
3789,-356
3790,-413
3791,-506
3792,-560
3793,-643
3794,-617
3795,-682
3796,-908
3797,-1060
3798,-1049
3799,-849
3800,-775
3801,-1007
3802,-1064
3803,-1016
3804,-988
3805,-1001
3806,-1047
3807,-907
3808,-811
3809,-833
3810,-725
3811,-623
3812,-574
3813,-401
3814,-364
3815,-311
3816,-75
3817,-230
3818,-418
3819,-340
3820,-355
3821,-445
3822,-507
3823,-543
3824,-353
3825,-232
3826,-188
3827,-226
3828,-160
3829,87
3830,129
3831,185
3832,243
3833,135
3834,104
3835,149
3836,209
3837,179
3838,177
3839,187
3840,253
3841,291
3842,235
3843,249
3844,479
3845,356
3846,142
3847,312
3848,341
3849,309
3850,284
3851,447
3852,652
3853,764
3854,752
3855,493
3856,432
3857,445
3858,306
3859,155
3860,-49
3861,-317
3862,-480
3863,-551
3864,-501
3865,-474
3866,-570
3867,-490
3868,-296
3869,-207
3870,-136
3871,4
3872,3
3873,89
3874,200
3875,200
3876,412
3877,625
3878,753
3879,704
3880,684
3881,875
3882,944
3883,893
3884,913
3885,1050
3886,1018
3887,985
3888,1038
3889,902
3890,685
3891,440
3892,254
3893,181
3894,136
3895,-85
3896,-297
3897,-506
3898,-361
3899,-100
3900,-186
3901,-286
3902,-418
3903,-337
3904,-176
3905,-56
3906,153
3907,23
3908,-17
3909,289
3910,375
3911,325
3912,177
3913,-2
3914,-84
3915,-238
3916,-343
3917,-357
3918,-625
3919,-1066
3920,-1125
3921,-1127
3922,-1261
3923,-1332
3924,-1325
3925,-1465
3926,-1558
3927,-1397
3928,-1123
3929,-999
3930,-972
3931,-966
3932,-945
3933,-762
3934,-712
3935,-680
3936,-632
3937,-630
3938,-703
3939,-628
3940,-457
3941,-390
3942,-462
3943,-513
3944,-481
3945,-404
3946,-295
3947,-306
3948,-447
3949,-366
3950,-260
3951,-232
3952,-209
3953,-250
3954,-327
3955,-411
3956,-454
3957,-491
3958,-391
3959,-433
3960,-596
3961,-560
3962,-632
3963,-574
3964,-328
3965,-445
3966,-677
3967,-778
3968,-838
3969,-648
3970,-468
3971,-533
3972,-605
3973,-505
3974,-276
3975,-387
3976,-569
3977,-667
3978,-718
3979,-677
3980,-771
3981,-854
3982,-956
3983,-983
3984,-1008
3985,-1086
3986,-1051
3987,-1095
3988,-1013
3989,-869
3990,-834
3991,-790
3992,-745
3993,-663
3994,-567
3995,-407
3996,-334
3997,-341
3998,-358
3999,-342
4000,-345
4001,-346
4002,-400
4003,-417
4004,-203
4005,-108
4006,-55
4007,156
4008,356
4009,456
4010,496
4011,602
4012,546
4013,647
4014,652
4015,476
4016,498
4017,390
4018,442
4019,635
4020,545
4021,504
4022,549
4023,622
4024,906
4025,993
4026,1002
4027,1018
4028,910
4029,1018
4030,1058
4031,1013
4032,889
4033,751
4034,1033
4035,1049
4036,825
4037,835
4038,991
4039,1082
4040,1087
4041,990
4042,809
4043,801
4044,948
4045,1031
4046,1001
4047,882
4048,773
4049,905
4050,1049
4051,1011
4052,992
4053,1022
4054,1055
4055,835
4056,727
4057,617
4058,548
4059,729
4060,675
4061,552
4062,474
4063,366
4064,454
4065,553
4066,497
4067,298
4068,319
4069,489
4070,405
4071,414
4072,408
4073,456
4074,674
4075,655
4076,472
4077,354
4078,413
4079,550
4080,699
4081,682
4082,603
4083,584
4084,646
4085,711
4086,648
4087,612
4088,653
4089,585
4090,574
4091,752
4092,764
4093,978
4094,1171
4095,1085
4096,1040
4097,1214
4098,1305
4099,1321
4100,1308
4101,1168
4102,995
4103,1153
4104,1290
4105,1017
4106,884
4107,1089
4108,1239
4109,1411
4110,1325
4111,1152
4112,1135
4113,1141
4114,1263
4115,1182
4116,1024
4117,1178
4118,1264
4119,1202
4120,1066
4121,1004
4122,1150
4123,1283
4124,1197
4125,958
4126,838
4127,743
4128,648
4129,555
4130,523
4131,542
4132,425
4133,373
4134,233
4135,115
4136,92
4137,-54
4138,-210
4139,-351
4140,-336
4141,-323
4142,-440
4143,-507
4144,-585
4145,-574
4146,-464
4147,-537
4148,-465
4149,-423
4150,-599
4151,-623
4152,-625
4153,-606
4154,-643
4155,-871
4156,-966
4157,-1005
4158,-892
4159,-753
4160,-812
4161,-853
4162,-745
4163,-632
4164,-558
4165,-429
4166,-519
4167,-690
4168,-714
4169,-805
4170,-945
4171,-1067
4172,-1055
4173,-1033
4174,-1001
4175,-990
4176,-917
4177,-950
4178,-872
4179,-738
4180,-723
4181,-822
4182,-811
4183,-595
4184,-529
4185,-630
4186,-620
4187,-685
4188,-788
4189,-621
4190,-580
4191,-649
4192,-704
4193,-640
4194,-501
4195,-495
4196,-394
4197,-559
4198,-828
4199,-909
4200,-1016
4201,-1028
4202,-941
4203,-893
4204,-770
4205,-672
4206,-665
4207,-614
4208,-519
4209,-548
4210,-604
4211,-476
4212,-538
4213,-470
4214,-397
4215,-465
4216,-343
4217,-328
4218,-323
4219,-446
4220,-633
4221,-545
4222,-493
4223,-633
4224,-668
4225,-736
4226,-699
4227,-600
4228,-616
4229,-574
4230,-461
4231,-431
4232,-422
4233,-356
4234,-244
4235,-126
4236,-84
4237,-165
4238,-143
4239,-19
4240,-90
4241,-220
4242,-212
4243,-337
4244,-352
4245,-376
4246,-549
4247,-553
4248,-521
4249,-467
4250,-307
4251,-352
4252,-423
4253,-368
4254,-303
4255,-285
4256,-226
4257,-122
4258,37
4259,123
4260,164
4261,255
4262,350
4263,478
4264,571
4265,571
4266,581
4267,274
4268,79
4269,76
4270,21
4271,6
4272,-109
4273,-307
4274,-334
4275,-207
4276,-78
4277,-50
4278,-116
4279,6
4280,267
4281,298
4282,245
4283,273
4284,241
4285,277
4286,349
4287,214
4288,192
4289,306
4290,196
4291,186
4292,190
4293,248
4294,443
4295,622
4296,639
4297,420
4298,256
4299,259
4300,203
4301,225
4302,95
4303,-97
4304,-126
4305,-95
4306,-37
4307,-4
4308,41
4309,108
4310,150
4311,209
4312,173
4313,22
4314,-43
4315,-57
4316,-26
4317,-51
4318,-57
4319,-61
4320,-51
4321,-7
4322,-99
4323,-17
4324,91
4325,27
4326,72
4327,-48
4328,-131
4329,10
4330,32
4331,-128
4332,-440
4333,-644
4334,-608
4335,-570
4336,-665
4337,-843
4338,-953
4339,-829
4340,-672
4341,-590
4342,-562
4343,-488
4344,-221
4345,76
4346,229
4347,152
4348,39
4349,92
4350,220
4351,237
4352,-6
4353,-82
4354,66
4355,154
4356,197
4357,102
4358,110
4359,209
4360,303
4361,395
4362,265
4363,261
4364,313
4365,335
4366,379
4367,389
4368,446
4369,507
4370,543
4371,504
4372,470
4373,470
4374,374
4375,312
4376,230
4377,177
4378,98
4379,108
4380,188
4381,138
4382,154
4383,274
4384,336
4385,359
4386,493
4387,498
4388,536
4389,684
4390,739
4391,763
4392,704
4393,731
4394,726
4395,766
4396,724
4397,692
4398,823
4399,950
4400,854
4401,775
4402,693
4403,649
4404,738
4405,794
4406,830
4407,714
4408,814
4409,964
4410,883
4411,910
4412,813
4413,776
4414,802
4415,662
4416,633
4417,623
4418,571
4419,527
4420,442
4421,445
4422,442
4423,501
4424,551
4425,401
4426,346
4427,346
4428,251
4429,213
4430,197
4431,94
4432,-20
4433,47
4434,79
4435,38
4436,-34
4437,-188
4438,-197
4439,-243
4440,-371
4441,-378
4442,-469
4443,-562
4444,-615
4445,-601
4446,-582
4447,-576
4448,-664
4449,-617
4450,-514
4451,-502
4452,-550
4453,-743
4454,-834
4455,-1014
4456,-1129
4457,-1124
4458,-1213
4459,-1063
4460,-957
4461,-1041
4462,-967
4463,-829
4464,-701
4465,-530
4466,-594
4467,-619
4468,-479
4469,-310
4470,-333
4471,-394
4472,-363
4473,-390
4474,-328
4475,-286
4476,-352
4477,-405
4478,-261
4479,-19
4480,121
4481,339
4482,323
4483,303
4484,501
4485,417
4486,346
4487,252
4488,79
4489,63
4490,2
4491,-106
4492,-182
4493,-183
4494,-50
4495,-26
4496,-7
4497,76
4498,158
4499,277
4500,409
4501,631
4502,878
4503,916
4504,780
4505,745
4506,862
4507,805
4508,457
4509,243
4510,102
4511,7
4512,85
4513,104
4514,115
4515,90
4516,93
4517,265
4518,356
4519,399
4520,494
4521,587
4522,742
4523,832
4524,772
4525,747
4526,605
4527,365
4528,235
4529,277
4530,242
4531,264
4532,212
4533,250
4534,428
4535,354
4536,361
4537,288
4538,223
4539,264
4540,193
4541,252
4542,148
4543,64
4544,96
4545,77
4546,97
4547,-15
4548,-75
4549,-110
4550,-193
4551,-208
4552,-427
4553,-512
4554,-428
4555,-506
4556,-490
4557,-434
4558,-481
4559,-420
4560,-403
4561,-403
4562,-394
4563,-425
4564,-383
4565,-334
4566,-281
4567,-198
4568,-155
4569,-171
4570,-91
4571,-85
4572,-240
4573,-279
4574,-221
4575,-307
4576,-344
4577,-345
4578,-413
4579,-488
4580,-414
4581,-374
4582,-298
4583,-169
4584,-157
4585,-168
4586,-109
4587,-66
4588,-6
4589,81
4590,33
4591,32
4592,-15
4593,98
4594,310
4595,417
4596,434
4597,290
4598,332
4599,521
4600,503
4601,409
4602,213
4603,82
4604,182
4605,174
4606,280
4607,312
4608,261
4609,477
4610,502
4611,439
4612,379
4613,393
4614,580
4615,592
4616,587
4617,537
4618,548
4619,632
4620,481
4621,316
4622,158
4623,246
4624,376
4625,389
4626,398
4627,200
4628,175
4629,331
4630,473
4631,630
4632,488
4633,418
4634,525
4635,652
4636,739
4637,576
4638,485
4639,501
4640,478
4641,512
4642,376
4643,178
4644,163
4645,64
4646,-42
4647,-206
4648,-285
4649,-187
4650,-178
4651,-129
4652,-326
4653,-499
4654,-428
4655,-544
4656,-645
4657,-782
4658,-897
4659,-846
4660,-737
4661,-781
4662,-896
4663,-935
4664,-954
4665,-923
4666,-859
4667,-914
4668,-882
4669,-878
4670,-912
4671,-972
4672,-1070
4673,-1030
4674,-955
4675,-1043
4676,-1085
4677,-999
4678,-924
4679,-752
4680,-725
4681,-769
4682,-772
4683,-591
4684,-497
4685,-677
4686,-739
4687,-837
4688,-865
4689,-742
4690,-762
4691,-651
4692,-488
4693,-284
4694,-6
4695,86
4696,201
4697,301
4698,446
4699,667
4700,826
4701,981
4702,1220
4703,1665
4704,2366
4705,2933
4706,3350
4707,3779
4708,4061
4709,4278
4710,4520
4711,4484
4712,4178
4713,3940
4714,3654
4715,3293
4716,2990
4717,2512
4718,2101
4719,1645
4720,1024
4721,513
4722,73
4723,-436
4724,-937
4725,-1285
4726,-1718
4727,-2216
4728,-2700
4729,-3224
4730,-3607
4731,-3848
4732,-4084
4733,-4457
4734,-4752
4735,-4920
4736,-4907
4737,-4972
4738,-5198
4739,-5360
4740,-5449
4741,-5445
4742,-5511
4743,-5611
4744,-5516
4745,-5369
4746,-5145
4747,-5015
4748,-4814
4749,-4465
4750,-4148
4751,-3676
4752,-3273
4753,-2786
4754,-2162
4755,-1758
4756,-1339
4757,-819
4758,-317
4759,283
4760,830
4761,1270
4762,1666
4763,1997
4764,2331
